S-ZORB.PT_6008.DACA,S-ZORB.LC_5101.PV,S-ZORB.CAL_H2.PV,S-ZORB.FT_9302.PV,S-ZORB.LT_3801.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5201.DACA,S-ZORB.TC_2801.PV,S-ZORB.FT_2303.DACA,S-ZORB.LC_5001.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.FT_1503.TOTALIZERA.PV,S-ZORB.FT_1504.TOTALIZERA.PV,S-ZORB.LI_2104.DACA,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_6008.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.TE_6001.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.PDT_2104.PV,S-ZORB.CAL.CANGLIANG.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.TE_2001.DACA,j
-0.30444774,50.009115,0.29701777,4411.9642,-0.421120935,284.6047,52.876162,282.86385,15.251913,54.820228500000006,4.0573483999999995,22316864.0,26532245.0,33.524488,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,89.81660649999999,33.517353,0.26625,0.338789,86.06048,0.17,12265800.0,1.58
-0.29511936,50.034165,0.29666331,4471.84105,-0.442329215,281.590355,50.551551,280.154375,15.128713000000001,54.8830385,4.02840025,22169414.0,26349152.0,33.727973999999996,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,90.4020295,33.719733000000005,0.26625,0.338789,86.06048,0.17,12265800.0,1.78
-0.30447754,49.9686445,0.300789685,4413.48255,-0.58793256,271.887965,50.72868,270.11744500000003,15.0375945,54.808093500000005,4.06337095,21960879.5,26105537.0,33.376095,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,89.459377,33.368851,0.26625,0.338789,86.06048,0.17,12265800.0,1.18
-0.26852557,50.039527500000005,0.297561485,4428.4718,-0.648461535,266.95513,56.47360450000001,264.968295,15.824101500000001,54.780928,4.0434006,21386838.0,25505031.5,33.613359,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,90.09588000000001,33.5995415,0.26625,0.338789,86.06048,0.17,12265800.0,1.48
-0.304457475,49.9895935,0.2991207,4432.18595,-0.297689925,285.57998,58.9162445,284.631305,16.1785995,54.829432499999996,4.1302731,21012620.0,25070896.5,32.885019,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.1425225,32.878831,0.26625,0.338789,86.06048,0.17,12265800.0,0.98
-0.304449355,50.0098935,0.291712335,4448.6684,-0.220383353,284.02169,51.852048499999995,282.840475,15.808672,54.865634,4.09810995,20817902.5,24821784.0,33.183628000000006,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.911123,33.173154499999995,0.26625,0.338789,86.06048,0.17,12265800.0,1.18
-0.304449175,49.965804,0.29649262,4444.51225,-0.18560453,281.9475,53.476319999999994,280.6732,16.1844805,54.975912,4.0974941,20657095.0,24640827.5,33.156433,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.87011600000001,33.1483325,0.26625,0.338789,86.06048,0.17,12265800.0,1.18
-0.271132645,50.014272999999996,0.30091181,4431.88615,-0.52797827,284.44597000000005,53.499984999999995,283.964415,16.2313385,55.000144999999996,4.135208400000001,20605194.0,24585991.0,32.850971,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.0309555,32.8446455,0.26625,0.338789,86.06048,0.17,12265800.0,0.98
-0.304449305,50.0014695,0.298384345,4469.4917,-0.105814005,280.801275,49.068968,279.711905,16.452614999999998,55.036979,4.22597055,19928196.0,23802714.0,32.136603,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.143587,32.131345,0.26625,0.338789,86.06048,0.17,12265800.0,1.3
-0.30445417,49.9904835,0.300616335,4426.371,-0.06356424299999999,282.68772,47.295811,281.222095,16.1921745,54.977359,4.1412283,19722028.5,23558687.5,32.733596,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.7062785,32.74025,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.304454955,49.81927,0.298767535,4445.82645,-0.039816272,286.40262,48.407182,285.52672,16.0723,55.030632,4.15217215,19631429.0,23452317.0,32.7335765,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.736719,32.725578999999996,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.304465475,49.9907245,0.299106135,4452.9087,0.125994012,271.19811,45.106526,270.58907999999997,16.0850835,55.025695999999996,4.1417379,19566466.5,23376856.5,32.805737,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.930134,32.797720500000004,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.30442837100000003,49.96001048,0.301431162,4461.135,-0.009898899999999999,275.9201238,56.10917190000001,274.7080714,16.34082333,54.97378667,4.15580981,19307642.38,23077578.57,32.67222714,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.56199952,32.6642419,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.30445547,50.0168145,0.297577625,4554.56755,0.065854678,272.54885,58.3798095,271.145755,16.1985385,55.047870999999994,4.14760315,18978420.0,22701916.5,32.799737,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.925735,32.791721,0.26625,0.338789,86.06048,0.17,12265800.0,1.3
-0.24408602,50.049695,0.298440075,4501.1647,0.031947589,284.49023,56.4476215,283.42020499999995,16.4874565,54.963885999999995,4.15836225,18827727.0,22520405.0,32.7176735,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,87.6902535,32.711858,0.26625,0.338789,86.06048,0.17,12265800.0,1.78
-0.304444765,50.012771,0.299935045,4548.87555,0.35806274,271.63919,54.809979000000006,270.635725,15.9865705,54.9663915,4.12827115,18607849.0,22274021.0,32.930898,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.216691,32.911333500000005,0.26625,0.338789,86.06048,0.17,12265800.0,1.18
-0.30444606,50.002601,0.298144475,4533.7785,0.303373335,272.35499500000003,56.5603085,271.56329,16.189007,55.037442500000004,4.10503475,18437953.5,22088716.0,33.0903745,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.6965605,33.072866999999995,0.26625,0.338789,86.06048,0.17,12265800.0,1.28
-0.304462865,50.020191499999996,0.284139125,4542.30805,-0.142557731,282.087905,54.75975699999999,281.5084,16.0541385,54.992222999999996,4.095506200000001,18239507.5,21840250.0,33.171879,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.96742900000001,33.164809999999996,0.26625,0.338789,86.06048,0.17,12265800.0,1.08
-0.11797881,50.0112665,0.288487755,4526.91875,0.23281462,287.65567999999996,50.102539,286.75628,16.365615,55.0629015,4.09833115,18093377.5,21651089.5,33.143542,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.835561,33.135442499999996,0.26625,0.338789,86.06048,0.17,12265800.0,1.38
-0.19936441,49.9782365,0.29473113,4554.88865,0.209177505,290.37087,43.437228000000005,289.41222999999997,16.54694,54.965093,4.111717700000001,17910157.5,21393713.0,33.082091999999996,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.672471,33.074008500000005,0.26625,0.338789,86.06048,0.17,12265800.0,1.28
-0.27093368,50.014181,0.285817615,4569.74305,0.373486735,286.64835,57.7746245,285.462145,16.462111,54.99003199999999,4.1045847,17770768.5,21201935.5,33.156724,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.874564,33.148351,0.26625,0.338789,86.06048,0.17,12265800.0,1.68
-0.30183755,50.013790500000006,0.29612654,4508.58885,0.419778145,274.57114,59.6724635,273.599655,16.7500185,55.026680000000006,4.08928435,17571410.5,20945797.0,33.179541,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,88.92409,33.1714305,0.26625,0.338789,86.06048,0.17,12265800.0,1.68
-0.302764695,50.03897,0.29657261,4553.6524,0.583864625,276.225565,55.587695,275.394495,16.8459565,55.043919499999994,4.0516087,17416668.0,20753813.0,33.522681,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,89.8769825,33.514489000000005,0.26625,0.338789,86.06048,0.17,12265800.0,1.28
-0.28937106,50.0313805,0.291436375,4537.2219,0.35622711700000004,282.297,60.4264595,281.504285,16.784338,54.9676725,4.25881295,17230268.0,20496520.5,31.9220115,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,85.5770365,31.9176345,0.26625,0.338789,86.06048,0.17,12265800.0,1.3
-0.304339795,49.9756765,0.291383805,4549.9483,0.62863589,273.63554,56.138205000000006,273.04922,16.7926655,54.991108,4.2300352,17077115.0,20305574.0,32.123816999999995,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.1005245,32.1163815,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.26013147,50.046346,0.303690688,4539.9755,0.868665803,287.5976825,52.28436825,286.8952025,17.926149,55.0009535,4.203021125,16099522.75,19096966.5,32.305352,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.58782175,32.29745775,0.26625,0.338789,86.06048,0.17,12265800.0,1.4
-0.065713093,50.00653205,0.302439479,4499.3277689999995,0.240780016,291.2040923,47.52836949,290.58309489999994,17.893294100000002,55.01790769,4.210777513,16003325.38,18967792.56,32.26256051,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.48696641,32.25248564,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.232358383,49.966519500000004,0.30421411,4505.276325,0.712616033,287.19397999999995,55.9807985,286.578235,18.45963925,54.99806625,4.239249975,15811455.25,18712902.25,32.05869275,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,85.92780725,32.05085825,0.26625,0.338789,86.06048,0.17,12265800.0,1.58
-0.189663958,50.057712,0.298766538,4550.226825,0.806264605,284.2651075,57.1084535,283.324085,18.2942445,54.997018999999995,4.2348977,15671913.25,18521890.75,32.091496,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.01572875,32.08365325,0.26625,0.338789,86.06048,0.17,12265800.0,1.3
-0.28230273300000003,50.00662725,0.30202693,4544.897475,0.77612038,288.59432749999996,58.76246175,287.66354,18.29542125,54.97728675,4.228314225,15474141.5,18265219.0,32.14022775,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.1463475,32.13423075,0.26625,0.338789,86.06048,0.17,12265800.0,1.24
-0.2843579,44.979723,0.306237795,4576.862725,0.849937265,284.19948999999997,53.86076075,283.2984475,18.455526000000003,55.006640000000004,4.206973425,15336709.0,18072119.75,32.31617825,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.6179505,32.308279999999996,0.26625,0.338789,86.06048,0.17,12265800.0,1.21
-0.304439803,45.0213625,0.30062647800000003,4593.790625,0.837761885,281.13018999999997,52.906521999999995,280.1449625,18.01576925,54.99935775,4.229122225,15137504.25,17812448.25,32.09404775,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.02256975,32.0853225,0.26625,0.338789,86.06048,0.17,12265800.0,1.21
-0.16217532199999998,44.99288775,0.30350775,4554.910975,0.994386613,301.40873250000004,59.33901225,300.567645,18.4626345,54.99590500000001,4.21445635,15016904.5,17616920.5,32.21803725,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,86.35490300000001,32.2101635,0.26625,0.338789,86.06048,0.17,12265800.0,1.11
-0.22589809,44.967012,0.303900398,4544.685475,0.9967317179999999,293.9232375,68.73513625,292.7716175,18.300763500000002,54.99027425,4.335603425,14840874.75,17356942.0,31.319029999999998,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.944852,31.3113765,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.168529665,44.98549325,0.303465605,4596.748775,0.99333883,288.08912000000004,67.5463355,287.291425,18.39945425,55.018201,4.343957175,14702220.0,17162832.0,31.28426675,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.84767075,31.273518,0.26625,0.338789,86.06048,0.17,12265800.0,1.6
-0.27450688,45.00766725,0.302262823,4608.003525,0.854641233,280.14577,67.78866325,279.09206,18.21174225,55.01150125,4.3842145,14511947.75,16900077.5,31.119112,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.40942275,31.111507,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.231076668,45.03835925,0.298059568,4581.179025,0.926886793,289.5154125,66.68373825,288.1021725,18.0044735,55.00077575,4.382867975,14370999.0,16701685.0,31.22981275,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.687416,31.21907925,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.238295355,45.01623225,0.29661495,4630.29255,0.879056655,290.318225,65.76435025,288.88755249999997,17.85145775,54.99858675,4.3923977999999995,14180670.75,16437846.0,31.13683,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.4832625,31.129065999999998,0.26625,0.338789,86.06048,0.17,12265800.0,1.2
-0.25542783,45.00199975,0.295602235,4607.2966,0.8870285,292.4297875,64.360135,290.8666025,17.664983,55.04184975,4.4813432,14083471.5,16305306.25,30.56708675,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.9298135,30.55961725,0.26625,0.338789,86.06048,0.17,12265800.0,1.3
-0.235696655,44.98422325,0.29865384,4625.50305,0.773524815,281.688795,69.513322,280.70270750000003,17.6852,55.005786,4.50648145,13987527.75,16173974.75,30.3659125,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.36839875,30.35563775,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.304146175,44.961315,0.303545018,4630.76655,0.765414053,284.25901,66.0504565,283.25619,17.332678,55.00747475,4.45877325,13849029.5,15974456.25,30.49748825,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.7560955,30.49075225,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.24461075,45.02290175,0.29981304,4612.5714,0.656953235,277.4755775,67.473405,276.1967325,17.32393225,54.97568875,4.47112595,13756896.5,15841592.0,30.395121000000003,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.4798245,30.38752775,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.30444956,44.9606285,0.30258714,4650.4894,0.827685975,276.9894825,71.0339975,275.534915,17.15799125,55.04159,4.475231900000001,13656657.0,15708442.5,30.352231,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.3539305,30.34481325,0.26625,0.338789,86.06048,0.17,12265800.0,0.9
-0.211204583,45.044362,0.311144258,4641.251075,0.714970358,274.063645,70.95718199999999,272.708155,17.10944675,54.990004500000005,4.471852325,13498004.0,15510171.75,30.37409225,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.412525,30.3666695,0.26625,0.338789,86.06048,0.17,12265800.0,1.4
-0.28422226,50.749426,0.310317538,4639.232925,0.8255356779999999,282.1191975,76.7745745,280.9689125,16.89583725,54.99223175,4.450285975,13337000.0,15311012.75,30.54946075,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.891222,30.54199575,0.26625,0.338789,86.06048,0.17,12265800.0,1.6
-0.304439865,45.07098,0.307802603,4678.8814,0.687440638,271.2095575,71.589191,269.941,17.25759125,55.00089725,4.4156905,13290900.25,15245137.75,30.74220475,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,82.41844175,30.7355855,0.26625,0.338789,86.06048,0.17,12265800.0,1.51
-0.302341058,44.95573075,0.301369648,4696.6507,0.610606525,263.1875825,70.22764775,261.88518500000004,17.163764,54.98129225,4.423842575,13110559.25,15048687.75,30.7383865,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,82.38895425,30.730875,0.26625,0.338789,86.06048,0.17,12265800.0,1.31
-0.288385968,49.9712975,0.307202458,4585.10345,0.905372663,282.2695375,62.649207999999994,280.97353,16.635678,55.024397,4.409356775,13001324.25,14916449.0,30.83284425,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,82.64213075,30.82531025,0.26625,0.338789,86.06048,0.17,12265800.0,1.31
-0.304075705,49.99729375,0.298807438,4637.49,0.8016111929999999,271.08974,67.50610975,270.09852,16.44863375,54.9982425,4.38592815,12899241.5,14783960.0,30.97948075,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.02233875,30.97908125,0.26625,0.338789,86.06048,0.17,12265800.0,1.81
-0.180740845,50.01588725,0.29977506,4656.329875,0.735594628,268.6706375,67.3634385,267.495005,16.513323,54.981961,4.4027769999999995,12749296.0,14585254.25,30.8655615,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,82.7134645,30.858019,0.26625,0.338789,86.06048,0.17,12265800.0,1.51
-0.25819323,49.9848615,0.298438823,4618.10685,0.968070425,283.901095,68.2152615,282.8160525,16.03676125,54.998726500000004,4.351020375,12644481.75,14452396.0,31.2686145,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,83.810138,31.26097175,0.26625,0.338789,86.06048,0.17,12265800.0,1.51
-0.279458735,49.998267,0.302183673,4618.286725,0.73632719,282.844935,69.2912455,281.745275,15.791672,54.98304649999999,4.32391305,12539672.5,14319369.5,31.3807075,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,84.11058349999999,31.373038,0.26625,0.338789,86.06048,0.17,12265800.0,1.71
-0.182181548,50.04409075,0.30087484800000003,4620.0639,0.572129498,281.609425,60.96472025,280.2482675,15.459475,54.95666875,4.295065,12384515.75,14118940.75,31.58273175,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,84.69767575,31.575014000000003,0.26625,0.338789,86.06048,0.17,12265800.0,0.81
-0.233951363,49.98092825,0.299134873,4618.1127,0.5918546379999999,274.855775,74.78284775,273.80182,15.48790625,54.9995895,4.52686075,12288086.75,13985860.25,30.022097499999997,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,80.469063,30.01476025,0.26625,0.338789,86.06048,0.17,12265800.0,1.41
-0.11881201699999999,49.948502000000005,0.30300614800000003,4630.181625,0.776602383,275.2548875,62.19749025,273.82741749999997,15.05220575,55.03499275,4.54740135,12179148.75,13853936.75,29.8763435,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,80.07839575,29.86904275,0.26625,0.338789,86.06048,0.17,12265800.0,1.0
-0.139021478,49.987328999999995,0.30229107,4603.3585,0.71819623,271.32631499999997,64.59264250000001,269.78472999999997,14.99457625,55.040801,4.485089299999999,12018229.0,13658326.5,30.27921925,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.1582335,30.27181975,0.26625,0.338789,86.06048,0.17,12265800.0,0.2
-0.304456025,49.97237925,0.30014506,4636.9857,0.660912665,264.76764,65.29709025,263.04225,15.05018925,54.96178100000001,4.477398425,11889682.75,13540843.75,30.34468025,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.33369125,30.33726475,0.26625,0.338789,86.06048,0.17,12265800.0,1.51
-0.18542081800000002,49.97430175,0.29882059,4611.111125,0.785464045,275.44109249999997,67.84852825,274.312005,14.68544175,54.97940025,4.488867975,11753628.25,13429889.5,30.28533225,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.17462125,30.275027,0.26625,0.338789,86.06048,0.17,12265800.0,1.51
-0.266204953,50.0032315,0.298217308,4621.404975,0.74741336,269.80006000000003,77.42338675,268.8036625,14.6009675,54.9974275,4.446141425,11571163.0,13262849.0,30.53247,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.83702975,30.52500825,0.26625,0.338789,86.06048,0.17,12265800.0,1.21
-0.304039458,50.014523,0.30129219,4649.509675,0.7597414029999999,263.3661525,73.153605,262.30728250000004,14.42788975,55.01687425,4.456922175,11435455.25,13152564.5,30.46715825,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,81.66197425,30.459713,0.26625,0.338789,86.06048,0.17,12265800.0,1.5
-0.26897017,50.08047,0.286975303,4614.89935,0.771597113,262.231375,73.57477975,261.21374249999997,14.21523725,55.043103,4.6700638,11301609.5,13040266.0,28.9622115,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,77.62822299999999,28.95513375,0.26625,0.338789,86.06048,0.17,12265800.0,1.21
-0.27337638,49.96245575,0.320683278,4637.519575,0.9282401029999999,276.9734475,56.76313199999999,275.2676025,14.332516,55.02157775,4.655880325,11106498.5,12875202.5,28.095954499999998,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,75.30636825,28.089088500000003,0.26625,0.338789,86.06048,0.17,12265800.0,1.4
-0.304450315,50.00060675,0.29867988300000003,4641.03255,0.676734088,265.1373575,79.940077,264.0481175,14.12660225,55.0096735,4.643098125,10977081.25,12764824.75,28.15685425,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,75.46960175,28.14997375,0.26625,0.338789,86.06048,0.17,12265800.0,1.8
-0.292449003,49.97471125,0.299190515,4659.2119,0.611153335,267.2779325,74.03131925,266.048035,13.956404500000001,54.992074,4.673779625,10844122.25,12641891.25,27.99444,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,75.03547175,27.98819975,0.26625,0.338789,86.06048,0.17,12265800.0,1.1
-0.304444375,49.9563615,0.30068214,4672.2166,0.698369013,251.262205,62.26760325,249.855885,13.360854000000002,54.986015,4.59183355,10648246.0,12449153.25,28.42557025,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,76.18984625,28.418622999999997,0.26625,0.338789,86.06048,0.17,12265800.0,1.81
-0.192485165,49.9951595,0.31899742,4579.4868,0.7375816629999999,266.0035175,70.03046025,264.01047,13.453524,54.99214325,4.7147737,10527908.0,12323582.5,27.68185025,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,74.19643425,27.675085,0.26625,0.338789,86.06048,0.17,12265800.0,1.32
-0.159087858,49.97498025,0.28564866,4588.1382,0.848125065,268.9247675,67.4090415,267.2474425,13.182079000000002,55.00730725,4.62721865,10414871.75,12194870.75,28.18750675,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,75.55175725,28.18061775,0.26625,0.338789,86.06048,0.17,12265800.0,1.82
-0.158272288,50.0011745,0.352848875,4579.28145,0.70971782,270.56318999999996,63.92393575,268.9910375,12.782873,54.99762325,3.04880965,10167891.0,11872175.5,29.68427,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,79.56955649999999,29.693669500000002,0.26625,0.338789,86.06048,0.17,12265800.0,1.42
-0.301898683,50.06579225,0.31540132,4557.95145,0.6769938879999999,281.1866625,71.2869795,279.849875,13.94162675,54.91373975,3.97249905,9924614.7,11547778.25,29.555883,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,79.2484475,29.563323999999998,0.26625,0.338789,86.06048,0.17,12265800.0,1.42
-0.25587529999999997,50.011888,0.287996995,4541.075325,0.714219693,266.41331,61.16171075,264.8932075,12.2398525,55.00596275,4.397024500000001,9804525.125,11421324.25,29.72232525,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,79.69425799999999,29.7207795,0.26625,0.338789,86.06048,0.17,12265800.0,1.32
-0.197540263,49.939176,0.28813488,4529.445275,0.87419961,284.53830750000003,61.017964,282.99149,11.90799275,55.01528775,4.523008475,9685619.875,11299569.75,28.942199,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,77.5617875,28.9343695,0.26625,0.338789,86.06048,0.17,12265800.0,1.42
-0.304435188,50.0310755,0.286793113,4406.119475,0.680451283,265.3456925,63.80356,264.026345,10.835867599999998,54.985524,4.531157599999999,9505714.3,11114538.25,28.869769,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,77.38019375,28.87817675,0.26625,0.338789,86.06048,0.17,12265800.0,1.12
-0.216045845,49.9759915,0.2896424,4416.90375,0.69144491,283.19825499999996,54.6255145,281.52515,10.19904203,55.00364325,4.635620825,9386056.75,10993532.75,28.275756,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,75.74055600000001,28.25384175,0.26625,0.338789,86.06048,0.17,12265800.0,1.22
-0.16973829999999998,49.99416725,0.29466635,4418.415,0.414846755,293.39743500000003,51.0884835,291.8641375,9.89002855,55.01653100000001,5.36308995,9268889.35,10874423.25,24.39500975,-0.00035156300000000005,0.6894531,6.879375,0.6679688,6.946113,65.38228325,24.395066,0.26625,0.338789,86.06048,0.17,12265800.0,1.02
-0.091559308,555.900695,0.24250697,1085.15878,-0.505323893,307.0276225,45.699811499999996,304.979225,2.032304795,55.01550125,5.650757275,2731029.7,3671017.625,23.136338000000002,110.9007425,290.71108,139.31630249999998,388.0668425,348.85967,62.00910325,23.13389925,168.76419750000002,377.716,47.28922445,1.213692145,5982127.9,1.31
-0.168191183,554.3471400000001,0.242952915,1073.668163,-0.268964098,277.02533,44.726423,275.11264750000004,1.44125659,55.03543925,5.667659225,2579016.375,3486488.5,23.09044775,108.41262749999999,265.0814075,134.151815,357.9948725,345.3941825,61.87227575,23.084805499999998,161.669905,365.1118275,43.09443995,1.286334618,5794712.575,1.21
-0.164107778,550.81082,0.235241775,1120.727753,-0.360573308,296.7788475,43.3498205,295.4525075,1.699817949,55.0272365,5.7380819,2474899.125,3364253.35,22.7595135,112.71785249999999,275.969935,138.96096,367.9623575,349.19426749999997,61.002571499999995,22.75411775,166.33258999999998,371.7518875,58.1902946,1.2199364,5669769.175,1.14
-0.16213237,560.9452525,0.239285093,1294.7788380000002,-0.6424039979999999,293.210095,46.2177215,292.2645525,1.367147899,54.98604275,5.72233905,2374792.45,3240118.325,22.840395,112.07025,273.1482775,137.953485,364.4917775,349.2437425,61.213446,22.836474499999998,165.12532,370.52970750000003,58.3502678,1.117085374,5544825.8,1.01
-0.122945335,550.664515,0.24514241,1163.54044,-0.587524698,295.323555,45.4688355,294.23436499999997,1.7088084030000001,54.99740425,5.771452,2225012.525,3055705.625,22.65578875,113.1599375,274.516135,138.63129750000002,369.334115,353.515275,60.722018000000006,22.65160525,165.16310249999998,373.81523,48.43245797,1.025187425,5357410.7,1.01
-0.109529755,557.35527,0.241708783,1042.610759,-0.612649358,294.6500975,46.890091999999996,293.99131,2.437411268,55.0010545,5.829872375,2130204.9,2932628.325,22.759229,114.711375,273.921355,139.4998875,370.9047275,351.1834,61.00077725,22.74556775,165.76148999999998,370.4926575,50.11583926,1.190464074,5232467.25,1.51
-0.067552792,558.620155,0.24866459300000002,1006.06697,-0.49956756,299.18802999999997,45.5659415,298.56171,0.8380769140000001,54.99377075,5.685402125,2032650.475,2811629.05,23.00471975,115.79212,275.667725,139.1837625,376.163045,350.8365025,61.65120575,22.98794275,164.952535,367.277685,49.40288581,1.086892868,5107523.75,0.61
-0.090311898,559.56283,0.240071793,974.165325,-0.512683815,297.5061125,43.950719,296.272335,1.1723805170000001,54.99533925,5.705070075,1884752.6,2634102.75,23.048669,115.3093825,277.453555,139.5463325,380.4934275,353.0087625,61.77303675,23.03696625,165.49338999999998,370.99195,48.08543663,1.157937712,4920108.55,1.01
-0.10429093800000001,561.06326,0.25546399999999997,1083.526885,-0.52392928,288.253975,45.212621999999996,287.00167000000005,1.3895877859999999,54.974757,5.633479125,1786117.0,2513792.8,23.23487625,113.294205,272.678185,136.83559,372.655075,353.45030249999996,62.27381475,23.2294385,162.3840175,369.4026,44.80960773,1.111211635,4795165.1,1.11
